충전소위치,충전소위치상세,휴점일,이용가능시작시간,이용가능종료시간,완속충전가능여부,급속충전가능여부,급속충전기타입,완속충전기개수,급속충전기개수,주차료부과여부,행정구역,지번주소,도로명주소,관리업체,위도,경도,제공기관명,기준일,위도경도
비욘드북카페앤게스트하우스,상가 주차장,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 신천리 538-2,제주특별자치도 서귀포시 성산읍 신천동로 24-30,제주전기자동차서비스,33.345033,126.854171,제주전기자동차서비스,20240704.0,"[33.345033, 126.854171]"
씨앤피리조트,리조트 주차장(입구 진입 시 바로 앞에있음),연중무휴,09:00,18:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 삼달리 1767,제주특별자치도 서귀포시 성산읍 중산간동로 4328-63,제주전기자동차서비스,33.38950907,126.82633572,제주전기자동차서비스,20240923.0,"[33.38950907, 126.82633572]"
산방산 탄산온천,알수없음,연중무휴,00:00,24:00,False,True,DC차데모+DC콤보,0,2,True,서귀포시,제주특별자치도 서귀포시 안덕면 사계리 981,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,제주전기자동차서비스,33.249009,126.298772,제주전기자동차서비스,20240925.0,"[33.249009, 126.298772]"
제주참숯가마찜질방,알수없음,연중무휴,00:00,24:00,False,True,DC차데모+DC콤보,0,1,True,서귀포시,제주특별자치도 서귀포시 성산읍 삼달리 124-3,제주특별자치도 서귀포시 성산읍 삼달로 47,제주전기자동차서비스,33.368994,126.863334,제주전기자동차서비스,20240926.0,"[33.368994, 126.863334]"
대정농협 하나로마트,알수없음,연중무휴,00:00,24:00,False,True,DC차데모+DC콤보,0,7,True,서귀포시,제주특별자치도 서귀포시 대정읍 상모리 3453,제주특별자치도 서귀포시 대정읍 일주서로 2460,제주전기자동차서비스,33.233977,126.264182,제주전기자동차서비스,20240926.0,"[33.233977, 126.264182]"
대정농협 하나로마트,알수없음,연중무휴,00:00,24:00,False,True,DC차데모+AC3상+DC콤보,0,7,True,서귀포시,제주특별자치도 서귀포시 대정읍 상모리 3453,제주특별자치도 서귀포시 대정읍 일주서로 2460,제주전기자동차서비스,33.233977,126.264182,제주전기자동차서비스,20240926.0,"[33.233977, 126.264182]"
마리조아 중문점,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 대포동 2232-1,제주특별자치도 서귀포시 이어도로 215,제주전기자동차서비스,33.241578,126.443069,제주전기자동차서비스,20240704.0,"[33.241578, 126.443069]"
풍림빌리지,알수없음,입주민 전용,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 대포동 829,제주특별자치도 서귀포시 대포복개로 95,제주전기자동차서비스,33.247072,126.434143,제주전기자동차서비스,20240926.0,"[33.247072, 126.434143]"
서귀포소방서 중문119센터,알수없음,연중무휴,09:00,18:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 중문동 2162,제주특별자치도 서귀포시 천제연로 164,제주전기자동차서비스,33.252047,126.422119,제주전기자동차서비스,20220929.0,"[33.252047, 126.422119]"
코델리아S호텔,알수없음,연중무휴,00:00,24:00,False,True,DC차데모+DC콤보,0,2,True,서귀포시,제주특별자치도 서귀포시 성산읍 오조리 990-1,제주특별자치도 서귀포시 성산읍 일주동로 4186,제주전기자동차서비스,33.454945,126.910276,제주전기자동차서비스,20240926.0,"[33.454945, 126.910276]"
서귀포KAL호텔,알수없음,연중무휴,00:00,24:00,False,True,DC차데모+DC콤보,0,1,True,서귀포시,제주특별자치도 서귀포시 토평동 486-3,제주특별자치도 서귀포시 칠십리로 242,제주전기자동차서비스,33.246527,126.581755,제주전기자동차서비스,20240926.0,"[33.246527, 126.581755]"
허니문하우스,알수없음,연중무휴,00:00,24:00,False,True,DC차데모+DC콤보,0,1,True,서귀포시,제주특별자치도 서귀포시 토평동 511,제주특별자치도 서귀포시 칠십리로 228-13,제주전기자동차서비스,33.244157,126.578728,제주전기자동차서비스,20240926.0,"[33.244157, 126.578728]"
제주감귤박물관,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 신효동 1200-6,제주특별자치도 서귀포시 효돈순환로 441,제주전기자동차서비스,33.27164,126.607667,제주전기자동차서비스,20240925.0,"[33.27164, 126.607667]"
삼영토평노블리안아파트,알수없음,입주민 전용,00:00,24:00,True,False,AC완속,3,0,True,서귀포시,제주특별자치도 서귀포시 토평동 883-10,제주특별자치도 서귀포시 일주동로 8473,제주전기자동차서비스,33.255156,126.582939,제주전기자동차서비스,20240926.0,"[33.255156, 126.582939]"
돈키호테부동산,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 신천리 449-1,제주특별자치도 서귀포시 성산읍 일주동로 5617,제주전기자동차서비스,33.342888,126.847319,제주전기자동차서비스,20240704.0,"[33.342888, 126.847319]"
벽산블루밍,알수없음,입주민 전용,00:00,24:00,True,False,AC완속,3,0,True,서귀포시,제주특별자치도 서귀포시 서호동 1440,제주특별자치도 서귀포시 중산간동로 8466,제주전기자동차서비스,33.261024,126.511392,제주전기자동차서비스,20240926.0,"[33.261024, 126.511392]"
주식회사 휴럼,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 남원읍 신례리 1575,제주특별자치도 서귀포시 남원읍 신례동로 121-17,(주)제주전기자동차서비스,33.296971,126.630463,제주전기자동차서비스,20240708.0,"[33.296971, 126.630463]"
예서두레라움,알수없음,입주민 전용,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 동홍동 1045,제주특별자치도 서귀포시 동홍로 212,제주전기자동차서비스,33.267292,126.569413,제주전기자동차서비스,20240926.0,"[33.267292, 126.569413]"
(주)알앤케이,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 서호동 727,제주특별자치도 서귀포시 중산간동로 8377,제주전기자동차서비스,33.26099,126.521773,제주전기자동차서비스,20240926.0,"[33.26099, 126.521773]"
피렌체,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 남원읍 남원리 1294-3,제주특별자치도 서귀포시 남원읍 남원체육관로 280,(주)제주전기자동차서비스,33.279878,126.715323,제주전기자동차서비스,20240926.0,"[33.279878, 126.715323]"
금호팰리스,알수없음,입주민 전용,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 남원읍 위미리 179-2,제주특별자치도 서귀포시 남원읍 남원체육관로 1-7,(주)제주전기자동차서비스,33.275691,126.685966,제주전기자동차서비스,20240926.0,"[33.275691, 126.685966]"
고성리사무소,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 고성리 1040-1,제주특별자치도 서귀포시 성산읍 서성일로1222번길 36,제주전기자동차서비스,33.44458,126.911307,제주전기자동차서비스,20240926.0,"[33.44458, 126.911307]"
서귀포소방서,알수없음,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 법환동 1666-7,제주특별자치도 서귀포시 서호남로 20,제주전기자동차서비스,33.249663,126.514174,제주전기자동차서비스,20240926.0,"[33.249663, 126.514174]"
서귀포소방서 동홍199센터,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 서홍동 478-1,제주특별자치도 서귀포시 서홍로 14,제주전기자동차서비스,33.249138,126.553278,제주전기자동차서비스,20221026.0,"[33.249138, 126.553278]"
법환코아루,알수없음,입주민 전용,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 법환동 1571,제주특별자치도 서귀포시 월드컵로 77,제주전기자동차서비스,33.242607,126.5035443,제주전기자동차서비스,20240926.0,"[33.242607, 126.5035443]"
아일랜드키친,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 안덕면 창천리 953-5,제주특별자치도 서귀포시 안덕면 소기왓로 81-44,제주전기자동차서비스,33.240254,126.365746,제주전기자동차서비스,20240926.0,"[33.240254, 126.365746]"
위호텔,알수없음,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 회수동 30,제주특별자치도 서귀포시 1100로 453-95,제주전기자동차서비스,33.28668789,126.44451495,제주전기자동차서비스,20221026.0,"[33.28668789, 126.44451495]"
주식회사 드림,주차장,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 중문동 1842-4,제주특별자치도 서귀포시 1100로 44,제주전기자동차서비스,33.25436,126.43436,제주전기자동차서비스,20240926.0,"[33.25436, 126.43436]"
산방산어반아르떼,주차장,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 안덕면 화순리 2134,제주특별자치도 서귀포시 안덕면 화순로 193,제주전기자동차서비스,33.24614,126.32556,제주전기자동차서비스,20240924.0,"[33.24614, 126.32556]"
태영TIC,주차장,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 신천리 50-1,제주특별자치도 서귀포시 성산읍 일주동로 5425,제주전기자동차서비스,33.35534,126.8613,제주전기자동차서비스,20240925.0,"[33.35534, 126.8613]"
CJ대한통운 클럽나인브릿지,주차장,연중무휴,00:00,24:00,True,False,AC완속,3,0,True,서귀포시,제주특별자치도 서귀포시 안덕면 광평리 산 15,제주특별자치도 서귀포시 안덕면 광평로 34-156,제주전기자동차서비스,33.34188,126.40669,제주전기자동차서비스,20240925.0,"[33.34188, 126.40669]"
서귀포걸메도야지통뼈감자탕,주차장,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 서귀동 332-96,제주특별자치도 서귀포시 일주동로 8733,제주전기자동차서비스,33.25206,126.55539,제주전기자동차서비스,20240925.0,"[33.25206, 126.55539]"
제주월드컵경기장,알수없음,연중무휴,00:00,24:00,True,True,DC콤보,3,15,True,서귀포시,제주특별자치도 서귀포시 법환동 914,제주특별자치도 서귀포시 월드컵로 33,제주전기자동차서비스,33.2462194,126.5092753,제주전기자동차서비스,20240925.0,"[33.2462194, 126.5092753]"
제주월드컵경기장,알수없음,연중무휴,00:00,24:00,True,True,DC차데모+DC콤보,3,15,True,서귀포시,제주특별자치도 서귀포시 법환동 914,제주특별자치도 서귀포시 월드컵로 33,제주전기자동차서비스,33.2462194,126.5092753,제주전기자동차서비스,20240926.0,"[33.2462194, 126.5092753]"
제주월드컵경기장,알수없음,연중무휴,00:00,24:00,True,True,DC차데모,3,15,True,서귀포시,제주특별자치도 서귀포시 법환동 914,제주특별자치도 서귀포시 월드컵로 33,제주전기자동차서비스,33.2462194,126.5092753,제주전기자동차서비스,20240926.0,"[33.2462194, 126.5092753]"
제주월드컵경기장,알수없음,연중무휴,00:00,24:00,True,True,DC차데모+AC3상+DC콤보,3,15,True,서귀포시,제주특별자치도 서귀포시 법환동 914,제주특별자치도 서귀포시 월드컵로 33,제주전기자동차서비스,33.2462194,126.5092753,제주전기자동차서비스,20240926.0,"[33.2462194, 126.5092753]"
제주월드컵경기장,알수없음,연중무휴,00:00,24:00,True,True,AC완속,3,15,True,서귀포시,제주특별자치도 서귀포시 법환동 914,제주특별자치도 서귀포시 월드컵로 33,제주전기자동차서비스,33.2462194,126.5092753,제주전기자동차서비스,20240926.0,"[33.2462194, 126.5092753]"
동홍주공4단지아파트,지상 주차장,연중무휴,00:00,24:00,True,False,AC완속,2,0,True,서귀포시,제주특별자치도 서귀포시 동홍동 355-1,제주특별자치도 서귀포시 태평로512번길 10,제주전기자동차서비스,33.249378541,126.57189348,제주전기자동차서비스,20240926.0,"[33.249378541, 126.57189348]"
제주헬스케어타운리조트,지상 주차장,연중무휴,00:00,24:00,True,False,AC완속,5,0,True,서귀포시,제주특별자치도 서귀포시 동홍동 2045,제주특별자치도 서귀포시 솔오름로 28,제주전기자동차서비스,33.284366985,126.55604579,제주전기자동차서비스,20240926.0,"[33.284366985, 126.55604579]"
제주헬스케어타운리조트2,지상 주차장,연중무휴,00:00,24:00,True,False,AC완속,6,0,True,서귀포시,제주특별자치도 서귀포시 동홍동 2051,제주특별자치도 서귀포시 솔오름로20번길 12,제주전기자동차서비스,33.28529,126.55669,제주전기자동차서비스,20240926.0,"[33.28529, 126.55669]"
백록담,지상 주차장,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 표선면 성읍리 371-1,제주특별자치도 서귀포시 표선면 서성일로189번길 1,제주전기자동차서비스,33.404124452,126.81312931,제주전기자동차서비스,20240926.0,"[33.404124452, 126.81312931]"
제주13월,지상 주차장,연중무휴,00:00,24:00,True,False,AC완속,1,0,True,서귀포시,제주특별자치도 서귀포시 성산읍 수산리 2722,제주특별자치도 서귀포시 성산읍 서성일로 689-56,제주전기자동차서비스,33.431958683,126.85836722,제주전기자동차서비스,20240926.0,"[33.431958683, 126.85836722]"
